      0.99791383     0.0009765625  -0.00073242188 
      0.99793651    0.00085449219  -0.00076293945 
      0.99795918    0.00076293945  -0.00085449219 
      0.99798186    0.00079345703  -0.00076293945 
      0.99800454    0.00057983398  -0.00079345703 
      0.99802721    0.00039672852  -0.00073242188 
      0.99804989    0.00024414062  -0.00073242188 
      0.99807256    6.1035156e-05   -0.0007019043 
      0.99809524   -0.00012207031  -0.00054931641 
      0.99811791   -0.00033569336  -0.00048828125 
      0.99814059   -0.00042724609  -0.00039672852 
      0.99816327   -0.00051879883  -0.00033569336 
      0.99818594   -0.00064086914  -0.00024414062 
      0.99820862    -0.0007019043  -9.1552734e-05 
      0.99823129   -0.00061035156   3.0517578e-05 
      0.99825397   -0.00045776367   0.00024414062 
      0.99827664   -0.00064086914   0.00024414062 
      0.99829932   -0.00051879883   0.00039672852 
        0.998322   -0.00021362305   0.00061035156 
      0.99834467   -0.00021362305   0.00057983398 
      0.99836735   -3.0517578e-05   0.00076293945 
      0.99839002    6.1035156e-05   0.00076293945 
       0.9984127    6.1035156e-05    0.0007019043 
      0.99843537    0.00021362305   0.00079345703 
      0.99845805    0.00033569336    0.0007019043 
      0.99848073    0.00045776367   0.00064086914 
       0.9985034    0.00045776367   0.00054931641 
      0.99852608    0.00039672852   0.00042724609 
      0.99854875    0.00036621094   0.00033569336 
      0.99857143    0.00024414062   0.00021362305 
       0.9985941    0.00012207031   0.00015258789 
      0.99861678                0   6.1035156e-05 
      0.99863946   -9.1552734e-05               0 
      0.99866213   -0.00024414062  -0.00018310547 
      0.99868481   -0.00033569336  -0.00024414062 
      0.99870748   -0.00036621094  -0.00018310547 
      0.99873016   -0.00061035156  -0.00033569336 
      0.99875283   -0.00076293945   -0.0002746582 
      0.99877551   -0.00091552734   -0.0002746582 
      0.99879819    -0.0010986328  -0.00030517578 
      0.99882086    -0.0011291504  -6.1035156e-05 
      0.99884354    -0.0012817383  -9.1552734e-05 
      0.99886621    -0.0012817383  -9.1552734e-05 
      0.99888889    -0.0013122559   3.0517578e-05 
      0.99891156    -0.0014953613   3.0517578e-05 
      0.99893424    -0.0014953613   3.0517578e-05 
      0.99895692    -0.0014953613  -3.0517578e-05 
      0.99897959    -0.0015258789  -6.1035156e-05 
      0.99900227    -0.0015563965  -6.1035156e-05 
      0.99902494    -0.0015869141  -9.1552734e-05 
      0.99904762    -0.0016174316  -0.00012207031 
      0.99907029    -0.0016174316  -0.00015258789 
      0.99909297    -0.0014953613  -9.1552734e-05 
      0.99911565    -0.0014648438  -0.00015258789 
      0.99913832     -0.001373291  -0.00018310547 
        0.999161    -0.0010681152  -0.00015258789 
      0.99918367   -0.00094604492  -0.00015258789 
      0.99920635   -0.00067138672  -3.0517578e-05 
      0.99922902   -0.00039672852  -3.0517578e-05 
       0.9992517   -0.00012207031  -3.0517578e-05 
      0.99927438    0.00018310547   3.0517578e-05 
      0.99929705    0.00036621094               0 
      0.99931973    0.00054931641               0 
       0.9993424     0.0007019043  -6.1035156e-05 
      0.99936508    0.00076293945  -0.00018310547 
      0.99938776    0.00085449219  -0.00018310547 
      0.99941043    0.00085449219  -0.00024414062 
      0.99943311    0.00076293945  -0.00036621094 
      0.99945578    0.00073242188  -0.00039672852 
      0.99947846    0.00067138672  -0.00054931641 
      0.99950113    0.00051879883  -0.00073242188 
      0.99952381    0.00036621094  -0.00073242188 
      0.99954649     0.0002746582  -0.00076293945 
      0.99956916    0.00015258789  -0.00079345703 
      0.99959184                0  -0.00073242188 
      0.99961451   -0.00012207031   -0.0007019043 
      0.99963719   -0.00018310547  -0.00064086914 
      0.99965986   -0.00033569336  -0.00054931641 
      0.99968254   -0.00039672852  -0.00045776367 
      0.99970522   -0.00030517578  -0.00033569336 
      0.99972789   -0.00033569336  -0.00024414062 
      0.99975057   -0.00039672852  -0.00018310547 
      0.99977324   -0.00030517578  -0.00012207031 
      0.99979592    -0.0002746582  -9.1552734e-05 
      0.99981859   -0.00030517578  -9.1552734e-05 
      0.99984127   -0.00018310547               0 
      0.99986395   -0.00015258789  -3.0517578e-05 
      0.99988662   -0.00024414062   -0.0002746582 
       0.9999093   -0.00015258789  -0.00033569336 
      0.99993197   -0.00015258789   -0.0002746582 
      0.99995465   -0.00015258789   -0.0002746582 
      0.99997732   -3.0517578e-05  -0.00024414062 
               1   -6.1035156e-05  -0.00033569336 
       1.0000227   -3.0517578e-05  -0.00030517578 
       1.0000454    6.1035156e-05  -0.00015258789 
        1.000068   -3.0517578e-05  -9.1552734e-05 
       1.0000907   -6.1035156e-05  -6.1035156e-05 
       1.0001134                0               0 
       1.0001361                0   0.00012207031 
       1.0001587   -9.1552734e-05   0.00021362305 
       1.0001814   -0.00018310547   0.00030517578 
       1.0002041    -0.0002746582   0.00042724609 
       1.0002268   -0.00039672852   0.00039672852 
       1.0002494   -0.00054931641   0.00030517578 
       1.0002721   -0.00073242188   0.00033569336 
       1.0002948   -0.00091552734    0.0002746582 
       1.0003175    -0.0010681152   0.00021362305 
       1.0003401    -0.0012207031   0.00012207031 
       1.0003628    -0.0012512207  -3.0517578e-05 
       1.0003855    -0.0012817383  -0.00024414062 
       1.0004082    -0.0013122559   -0.0002746582 
       1.0004308    -0.0012207031  -0.00030517578 
       1.0004535     -0.001159668  -0.00042724609 
       1.0004762    -0.0009765625  -0.00042724609 
       1.0004989   -0.00076293945  -0.00045776367 
       1.0005215   -0.00045776367  -0.00045776367 
       1.0005442   -0.00015258789  -0.00039672852 
       1.0005669    6.1035156e-05  -0.00042724609 
       1.0005896    0.00036621094  -0.00039672852 
       1.0006122    0.00073242188  -0.00033569336 
       1.0006349     0.0009765625  -0.00039672852 
       1.0006576     0.0011901855  -0.00033569336 
       1.0006803     0.0014038086  -0.00024414062 
       1.0007029     0.0015869141   -0.0002746582 
       1.0007256     0.0015869141  -0.00036621094 
       1.0007483     0.0015869141  -0.00039672852 
        1.000771     0.0015869141  -0.00042724609 
